txn_id,acc_from,acc_to,amount,txn_time
15813,2,1274,29969,62741
15814,10,8547,67613,110182
15815,4,5396,58644,18791
15816,1,470,12751,223946
15817,1,9990,81329,194025
15818,17,4869,22205,182193
15819,6,5324,98553,71937
15820,32,3884,58956,7199
15821,4,2545,3773,203477
15822,1,9592,76884,169889
15823,5,4593,36018,1911
15824,3,198,95823,306964
15825,3,9172,79482,81613
15826,5,8494,18366,60452
15827,5,5024,75909,337607
15828,6,6981,24782,6074
15829,2,9968,91310,364420
15830,2,7834,17921,344525
15831,17,1859,71012,262585
15832,1,9187,82861,309305
15833,1,4946,76864,41207
15834,1845,2923,50936,117855
15835,4,6842,37725,310478
15836,1,4827,33824,311031
15837,4,7953,1596,234590
15838,1,5228,38062,189478
15839,1,8956,22324,81689
15840,1,4449,3957,296403
15841,1,548,65848,363881
15842,3,7951,40012,111441
15843,1496,2363,56103,260631
15844,3,9167,20846,231124
15845,1,8511,59290,197329
15846,3,721,61050,301536
15847,3,1123,5948,186646
15848,1,3786,14283,160851
15849,2,2588,76179,327675
15850,1,8202,49379,353382
15851,1,5867,66103,254507
15852,1,6302,32516,342782
15853,1,8604,43399,263521
15854,1,9628,71412,38766
15855,1,4227,48814,255353
15856,1,7523,29284,278780
15857,39,8942,68937,15592
15858,1,7512,39525,164137
15859,1,5462,23333,153787
15860,2,1219,69098,230460
15861,9,305,85673,20227
15862,1,3251,151,27412
15863,1,2190,86380,248943
15864,1,1606,60791,333044
15865,1,6434,29080,67565
15866,1,5012,72178,258124
15867,35,8268,31385,222380
15868,67,613,94066,352898
15869,1,2417,79651,264882
15870,1,6046,84593,188114
15871,8,3009,66072,37081
15872,1,6616,82452,52740
15873,2,2745,61551,16283
15874,1,9336,15297,109910
15875,2,8106,16406,59407
15876,2,2148,89827,283809
15877,1,34,56838,318258
15878,1,8829,66240,143300
15879,12,8938,64611,307160
15880,1,3972,11405,236927
15881,1,2193,17032,15261
15882,2,2880,36536,290269
15883,1,2627,59831,149046
15884,1,8356,88959,190503
15885,1,3465,16708,263551
15886,368,4352,92088,128833
15887,44,4746,17938,27378
15888,332,5419,2204,85378
15889,1,9558,679,185079
15890,1,3454,93162,149498
15891,1,3211,59221,122217
15892,1,9964,23548,341892
15893,1,9311,22616,179818
15894,6,2654,55822,35612
15895,2,1371,48039,133931
15896,1,8915,85310,71274
15897,40,2913,90079,265954
15898,2,903,18716,35555
15899,28,7034,98347,341437
15900,1,9876,75835,297825
15901,12,3414,20313,113418
15902,3,8272,93622,232911
15903,19,4590,88819,337847
15904,1,1555,21042,76787
15905,2,44,59085,280094
15906,2,123,58592,211481
15907,1,2081,99859,1830
15908,66,616,64715,256464
15909,1,6073,88442,300254
15910,4,3846,32345,46152
15911,1,9560,65584,165829
15912,1,8325,96949,225362
15913,8,46,45505,140967
15914,1,1233,13249,343300
15915,1,2298,46327,235950
15916,1,8404,78117,147221
15917,2,8098,40039,202562
15918,7,5605,3160,190224
15919,2,1033,74556,139857
15920,1,2096,44072,145132
15921,2,5225,87225,4624
15922,159,5972,97257,32985
15923,1,5019,74857,139090
15924,2,6124,97819,4429
15925,6,6932,48620,113023
15926,1,2801,44691,157443
15927,5,2469,99632,262721
15928,3,3739,92526,80259
15929,2,2786,74661,251623
15930,5,4742,73515,12763
15931,16,7473,77866,222351
15932,6,9086,58936,350896
15933,17,3393,99433,180678
15934,1,1636,68117,288691
15935,4,6466,11781,44637
15936,1,9816,58566,226966
15937,490,635,21435,271682
15938,47,6926,55657,337877
15939,34,5633,31946,191209
15940,2399,9106,10044,288410
15941,19,9487,72040,185716
15942,17,7615,81149,55993
15943,5,2593,10550,139264
15944,2,9125,70237,86285
15945,4,9119,92740,187331
15946,1,5650,13341,15290
15947,11,9571,32123,132318
15948,2,7180,30940,25620
15949,2,8862,855,136283
15950,3,65,69302,48201
15951,1,7938,16821,258316
15952,6,7055,1847,21507
15953,1,1998,11678,191702
15954,2,6807,30862,331173
15955,1,1068,3455,267229
15956,1,6067,44699,239249
15957,6,3152,79002,359495
15958,12,3675,67860,53126
15959,37,4097,2530,54542
15960,13,8047,53201,202449
15961,3,6526,36222,287408
15962,1,1427,43483,322403
15963,1,1869,39272,167802
15964,1,9405,58071,344017
15965,13,7468,86972,106361
15966,8,4483,24594,353146
15967,80,1144,24892,264401
15968,26,5312,929,295739
15969,1,46,96215,215341
15970,7,1719,63160,118328
15971,1,5656,87116,324295
15972,4,2012,62704,250223
15973,2,1861,56203,200365
15974,647,968,10346,203867
15975,465,5251,73896,179399
15976,1,4185,47125,141257
15977,2,7752,18249,280023
15978,54,509,65782,312884
15979,9,3188,64874,81185
15980,1,5700,56237,55969
15981,2,8766,78432,294701
15982,1,8130,87804,165558
15983,1,5012,72571,65510
15984,9,754,22165,260673
15985,1,3915,52055,145101
15986,7,5775,91951,249694
15987,2,708,47194,73414
15988,16,2836,24844,358201
15989,47,5651,40699,102938
15990,54,5012,61894,252804
15991,3,918,15600,167354
15992,1,180,64251,155593
15993,3,9275,93652,325581
15994,1,8425,68421,98453
15995,3,9044,99030,139297
15996,2,1838,93274,358688
15997,2,6549,42314,299421
15998,4,4643,39497,135724
15999,1,3710,23439,102731
16000,1,4310,83162,267379
16001,8024,9279,14771,133872
16002,17,8005,34661,67235
16003,51,5379,66243,295854
16004,1,9855,49808,167976
16005,1,8882,19743,252907
16006,146,7517,92020,96726
16007,1,1875,57161,266123
16008,15,3282,79851,364334
16009,1,4361,15617,274639
16010,33,296,37966,275289
16011,3,966,1499,203189
16012,1,8065,1713,275471
16013,7,6533,16546,140535
16014,1,2089,73343,112721
16015,146,3533,82930,27476
16016,1,9470,23948,245775
16017,1,8529,42213,80315
16018,3,9848,23359,166148
16019,2,2331,93479,209831
16020,5,2586,8769,283908
16021,1,8020,9877,188712
16022,2,3805,94817,64485
16023,203,5387,31543,212858
16024,1,7288,70651,200560
16025,5,703,28916,205854
16026,1,8626,36839,125717
16027,4,6700,70217,86950
16028,1,9584,67527,343373
16029,1,3401,53966,305835
16030,1,5505,57845,56600
16031,2,3402,1345,26853
16032,6,462,82448,192969
16033,1,4121,10686,168618
16034,3,6624,71878,303890
16035,134,7949,40141,273214
16036,1,8949,59430,166363
16037,57,8785,96578,109478
16038,70,3145,98972,50988
16039,6580,3998,87952,324273
16040,1,2126,11363,171253
16041,7,3926,83506,81022
16042,132,105,70043,109602
16043,6,1635,94353,197915
16044,6,2328,65979,245960
16045,3,7742,30539,45594
16046,479,255,77784,264848
16047,18,961,38600,272978
16048,19,6659,12501,33328
16049,1,7030,22620,292050
16050,3,6051,62719,336399
16051,1,6105,71258,317046
16052,1937,6678,61922,56645
16053,3,5708,20909,337718
16054,2,3932,92281,4871
16055,1,6660,55163,322159
16056,3,3345,18176,336858
16057,5,3428,73792,296313
16058,10,7120,50373,93274
16059,3,9460,8934,106614
16060,2,4617,8815,83309
16061,3,3425,94360,307548
16062,86,1171,86080,231712
16063,1,6193,63643,111885
16064,9,5553,6057,358079
16065,3,2136,90931,5200
16066,22,4495,64736,344992
16067,5,3614,2894,49880
16068,3,4313,75461,352700
16069,1,7315,36655,267385
16070,608,2894,36480,51892
16071,31,3495,83987,113462
16072,1,7657,19281,16289
16073,2,1034,84587,308445
16074,1,4434,92949,253638
16075,1,4534,97208,73255
16076,2,2837,6510,270534
16077,3,6040,70476,359822
16078,1,423,86057,55216
16079,1,1226,60786,148614
16080,5,9720,66143,214806
16081,1,318,53379,281226
16082,156,7875,32064,215014
16083,4591,3911,82158,280087
16084,4,1046,48806,85581
16085,1,9644,68251,95968
16086,933,1012,17711,299737
16087,4,1149,51663,209982
16088,1,1729,47556,36674
16089,2,8062,57807,83598
16090,1,4612,27414,358694
16091,2,6860,37024,229743
16092,4,4769,82921,226082
16093,61,128,28487,126008
16094,1,4363,50183,264885
16095,11,770,92137,53610
16096,1,2202,58744,212814
16097,1,6439,4403,129189
16098,1,5927,90997,262743
16099,1,9967,87224,105937
16100,19,6790,30531,69344
16101,16,2839,77089,327595
16102,297,9963,34037,332635
16103,1,7947,49367,123549
16104,5,4180,28647,129904
16105,4,8156,9094,91158
16106,1,3612,4879,228725
16107,1,3664,58311,349615
16108,8,1011,51968,62541
16109,4,7802,70101,24943
16110,118,1319,71949,244161
16111,14,1084,53933,201639
16112,5,9341,26294,139974
16113,5,898,43230,178599
16114,1,2698,34598,67141
16115,446,4486,17265,18238
16116,117,7256,98413,268798
16117,53,2922,83054,242370
16118,1,7510,87804,33240
16119,1,5617,52403,160132
16120,3,6858,57841,58945
16121,1,3632,54116,144950
16122,104,9411,30299,196711
16123,1,7554,41261,313481
16124,138,8201,67235,328685
16125,521,214,7808,81552
16126,1,8649,72855,89706
16127,3,6464,5935,87660
16128,9,4094,30907,137411
16129,1,1875,151,90030
16130,1,1205,29337,295062
16131,1,6738,3257,331443
16132,37,2288,19500,276589
16133,34,3097,60109,917
16134,8,9781,95782,327426
16135,32,2853,54868,128303
16136,1,9254,25663,116306
16137,5,854,1596,80154
16138,15,2789,71147,364501
16139,1,1965,18541,140319
16140,1,6377,18082,68405
16141,1,7918,39760,276818
16142,2,355,52560,140956
16143,14,9700,89708,268455
16144,2,2584,32853,237628
16145,6,9981,3303,333514
16146,29,2779,77583,8184
16147,29,2866,60766,210275
16148,3,9943,76208,11392
16149,18,4396,41328,24568
16150,5,9143,24439,8602
16151,20,2784,56706,325869
16152,1,9029,21643,356671
16153,4,2642,96278,173751
16154,1,8616,24806,256770
16155,1,3698,58177,139749
16156,1,3055,50411,284389
16157,1,592,70296,180448
16158,2,3249,18690,339870
16159,1,5436,81624,118797
16160,1,4320,67957,125219
16161,10,8713,23184,235532
16162,4,6397,82629,165853
16163,450,4986,44189,236580
16164,1,9152,97263,172416
16165,1,3560,17784,122332
16166,2,1180,54637,96120
16167,20,2985,29274,16840
16168,134,9046,8862,313165
16169,5,3562,89791,100858
16170,511,4290,80625,156838
16171,1,247,33004,186454
16172,11,4592,19083,343959
16173,2352,5803,21805,216829
16174,6,3306,67942,339951
16175,11,203,84540,236742
16176,10,1863,32591,63157
16177,4,8983,62300,201204
16178,1,9990,44330,152237
16179,7,397,22438,72120
16180,1,2600,92920,227686
16181,11,9160,73006,219447
16182,3,1681,20598,250232
16183,8,30,41144,256400
16184,1,2619,63298,99925
16185,4,3809,68084,96165
16186,1020,961,7119,4444
16187,5,3571,77018,6214
16188,22,1793,8005,293145
16189,1,9296,22734,293126
16190,40,1841,482,103443
16191,25,8911,69447,252214
16192,2,5477,15014,152193
16193,1,8254,76092,84178
16194,2,4677,7240,41168
16195,33,6455,23093,147518
16196,29,9743,46542,354368
16197,48,6035,29108,267460
16198,2,9347,62685,304687
16199,1,4958,20831,91737
16200,78,841,47128,287864
16201,5,2265,92889,272718
16202,1,1027,91300,196523
16203,113,7899,43171,163597
16204,1,9995,53111,112422
16205,1,2467,38177,205450
16206,2,5113,63615,95092
16207,4,8367,34986,80631
16208,1,389,80602,12035
16209,1,4783,29336,51347
16210,208,1108,56871,335993
16211,1,7233,95334,13565
16212,8,7523,85115,23584
16213,1,4003,1444,84174
16214,1,3529,45661,16415
16215,2,219,48627,139811
16216,21,3357,28912,183467
16217,2,1226,46666,63424
16218,235,2016,98323,123118
16219,120,4102,23186,359199
16220,3,8423,14728,189949
16221,1,4577,57882,126355
16222,3,9425,1222,170821
16223,1,9504,85585,333182
16224,3,1732,94138,181244
16225,5,5486,64813,78382
16226,3,7914,50712,288426
16227,1,1630,68396,53649
16228,2,9098,24536,203364
16229,1,3257,51632,74745
16230,1,4784,86967,62124
16231,3,7589,87896,327746
16232,1,9404,41893,296169
16233,1,9712,47249,160205
16234,1,464,43915,167687
16235,1,6322,30984,359675
16236,1,9074,23874,232562
16237,1,6402,97453,72881
16238,2,6908,12420,22509
16239,3,4904,38947,247436
16240,2,623,83830,256004
16241,405,9852,66677,306110
16242,431,9222,50512,358786
16243,29,8530,54209,261265
16244,129,3576,30354,103812
16245,18,9054,97325,317084
16246,51,8531,44943,81439
16247,1,9112,67079,30651
16248,1,6528,90632,84749
16249,1,5809,94883,168704
16250,37,481,32427,59270
16251,12,3619,79181,175704
16252,14,1062,95472,102002
16253,1,5834,17007,34965
16254,1,8296,43775,347017
16255,2,5550,9955,235962
16256,1,1043,79489,97210
16257,98,6728,16896,41186
16258,56,7334,90129,129065
16259,1,5954,59227,94868
16260,2,6021,39532,97671
16261,1,8425,86255,222454
16262,8,51,15380,298881
16263,6,4317,52568,364029
16264,1,6943,65,282278
16265,1,302,63517,156153
16266,5,2615,46470,159545
16267,4,8941,52991,61728
16268,5,5406,5444,278091
16269,1,1820,12109,25689
16270,28,8812,2333,102070
16271,1,1900,45446,154972
16272,2,994,41846,242707
16273,3,995,32481,328600
16274,2,3371,98701,58168
16275,1,9599,40491,335133
16276,1,7471,10101,23411
16277,1,6862,50518,226005
16278,73,149,56898,109992
16279,1,7738,81189,274652
16280,3,5757,76557,143080
16281,7,5516,56189,32201
16282,2,5558,42495,340602
16283,2200,9698,74476,56385
16284,1,4363,23639,248543
16285,6,965,79666,16063
16286,1,1708,44131,103376
16287,44,6411,33595,146179
16288,11,1082,49972,86058
16289,1,428,32517,3354
16290,1,5749,85089,89391
16291,30,708,69042,83272
16292,1,55,81104,198569
16293,2,8393,89896,287265
16294,8,3773,8742,45836
16295,1,6651,25959,361240
16296,2,8118,53451,284072
16297,1,4347,35958,34555
16298,5,2464,14727,312100
16299,13,7914,6712,200322
16300,1,2362,82000,58194
16301,2,9571,40364,66258
16302,57,6762,96178,2013
16303,1,238,926,110979
16304,5,354,20906,327135
16305,33,5480,40565,71531
16306,1,5102,91783,79924
16307,2,9586,91523,292405
16308,1,2333,15083,17374
16309,1,8075,1737,44951
16310,1,4277,88443,147145
16311,47,3236,51989,3791
16312,6,5228,54418,256876
16313,1,2937,91411,88431
16314,4,7399,13556,86048
16315,1,3059,6884,313545
16316,2684,5297,43302,160553
16317,1,3198,36654,120224
16318,51,8366,83951,283232
16319,2417,9386,13834,146594
16320,3,3522,3625,205638
16321,13,6098,51973,360200
16322,3,324,95354,14201
16323,7,9966,5059,129824
16324,2,7881,41931,336141
16325,1,7362,50392,42081
16326,1,2983,72933,68476
16327,1,4483,35410,123388
16328,17,4115,62221,47249
16329,1,7951,17455,6015
16330,1,3164,79092,186942
16331,1,1604,38106,298463
16332,33,6968,15382,337569
16333,8,1297,19624,276842
16334,1,5219,53927,336479
16335,1,9787,51749,90880
16336,45,2205,83273,211119
16337,9,6854,18680,192654
16338,1,3158,61325,250027
16339,1,6491,87572,315201
16340,1,5923,46851,314916
16341,1,8405,36942,346011
16342,2,1763,1964,113503
16343,26,5076,53720,311890
16344,1,942,59070,147911
16345,116,8225,85525,360917
16346,1,9924,62181,338645
16347,2,1220,19012,245719
16348,2,8460,93157,324131
16349,20,6,98372,35552
16350,4,2408,53151,326126
16351,3,1448,79681,26709
16352,22,6877,22267,317910
16353,9,4954,18680,13655
16354,1,361,26341,19598
16355,2,5527,63745,53548
16356,13,9173,65346,185746
16357,7,3584,87098,151328
16358,2,9179,2522,38875
16359,1,7166,7375,161749
16360,17,4828,64930,135658
16361,7,2121,15741,144929
16362,1,4302,96883,363086
16363,17,8785,23800,237846
16364,1,9627,72954,15960
16365,1,7508,51649,305999
16366,1,9257,55839,81971
16367,1,9203,91720,155770
16368,10,305,63057,359397
16369,1,7700,56023,311720
16370,110,9630,91116,310471
16371,1,924,46095,118425
16372,1,4391,29132,45345
16373,4,9997,61355,157453
16374,23,6441,32387,338218
16375,22,5906,81386,26321
16376,2,25,5492,327321
16377,2,4704,8090,245084
16378,36,3925,74522,255642
16379,1,1881,3227,303915
16380,1,9511,26236,348431
16381,1,1467,68261,218821
16382,6,3937,87527,305269
16383,3,5291,75424,34559
16384,30,6285,81124,127637
16385,29,6167,94410,204001
16386,1,1098,88827,286882
16387,3,691,76355,61658
16388,2,10,62505,122838
16389,4,1552,68037,309970
16390,372,5819,16249,142595
16391,4,1050,80440,256641
16392,6,4550,68892,205780
16393,1,1445,59600,255222
16394,1,5997,2396,254045
16395,4,5951,93167,207368
16396,2,7000,71909,13913
16397,1,8029,65049,300195
16398,1,945,11356,330311
16399,1,8735,47565,302183
16400,2,8864,60400,37530
16401,3,1482,32763,326470
16402,1,1927,63941,28856
16403,8,9518,38484,204071
16404,1,6389,13972,135543
16405,182,7769,75896,239106
16406,5,3257,66837,304529
16407,1,9764,34955,275102
16408,1,4053,95879,196031
16409,210,9661,87434,186226
16410,8,4567,82759,30215
16411,4,481,45818,152275
16412,1,455,40525,70307
16413,38,4673,94431,126299
16414,17,6857,98018,214825
16415,1,9148,77808,307303
16416,11,4169,3205,103922
16417,2,4280,5900,73122
16418,3,1478,56780,265344
16419,2,9150,83702,114179
16420,1,6221,20708,64181
16421,1,3689,87913,283005
16422,1,4365,62353,67912
16423,3,5438,48620,52723
16424,1,2839,13766,308527
16425,3,3198,53493,74268
16426,1,456,70222,42178
16427,10,7574,18528,208735
16428,1,7885,56367,46521
16429,1,2110,6586,161866
16430,1,5452,51655,284392
16431,6,982,61815,80978
16432,2,9747,74571,326401
16433,4,4814,74915,362554
16434,4,911,98866,63115
16435,7,8543,75700,91337
16436,1,2976,75514,119723
16437,9,6247,58962,132065
16438,1,6805,48205,214831
16439,2868,635,4082,86451
16440,30,2931,76365,179290
16441,9,8041,3262,117028
16442,1,3143,45435,196604
16443,1,1926,62259,203859
16444,1,9816,90361,273609
16445,2,7792,78021,319340
16446,1,6864,95253,289550
16447,10,2030,78620,187802
16448,1,9601,69402,161594
16449,1,4010,37288,257948
16450,2,4219,13751,181843
16451,25,7033,25697,327968
16452,15,4957,89145,155960
16453,108,2015,80264,18956
16454,1,9070,3703,93458
16455,3,4976,26343,301614
16456,1,2385,7082,232654
16457,1,930,8949,175940
16458,1,7504,21749,29699
16459,1,5152,17902,89613
16460,2,1289,79252,72466
16461,9,8993,2420,243297
16462,1,583,85723,28191
16463,3,6341,59956,2227
16464,2,3379,68248,276583
16465,193,8640,1211,224810
16466,3,7533,30870,103940
16467,3,8307,63310,266580
16468,6,1309,89806,231908
16469,1,5540,23852,292836
16470,8,1737,46628,50216
16471,1,9766,79384,88871
16472,2,1607,92375,13024
16473,1,3444,75785,247021
16474,26,263,35264,115899
16475,1,4781,46524,364368
16476,1,6678,26989,277859
16477,2,8270,98897,127028
16478,1,9998,79892,231854
16479,5,1883,5314,194166
16480,2,4349,90506,322040
16481,3,1273,15162,39630
16482,9,228,80668,292872
16483,1,7152,89771,4786
16484,7,8940,74665,288662
16485,518,9879,14196,61675
16486,1,1825,39266,253441
16487,1,3894,72321,355023
16488,1,529,14068,47299
16489,1,4645,3820,359622
16490,70,3307,25803,178356
16491,4,6960,76481,28744
16492,1,7527,5138,172142
16493,1,275,81300,224629
16494,34,8056,58562,43393
16495,3,9586,67774,215127
16496,3,3263,7800,58314
16497,2,6918,23144,212685
16498,1,4157,96139,326529
16499,1,7862,88870,161129
16500,1,7699,78616,194722
16501,9,6578,81007,218472
16502,3,6491,90154,30561
16503,7,9893,18931,293943
16504,17,311,40227,62180
16505,2,6120,72862,281203
16506,5,3581,5475,124354
16507,1,838,3574,112716
16508,2,6446,5121,17703
16509,1,8512,41083,171803
16510,1,9102,36723,355727
16511,2,1318,857,220061
16512,2,8088,25355,39001
16513,133,4057,56524,234830
16514,20,2442,32645,364781
16515,1,1969,93341,15913
16516,4,5790,75674,243635
16517,1,1703,32694,16027
16518,1,165,65414,117233
16519,1,8912,10195,196972
16520,1,4734,65640,59969
16521,1,5556,2670,70527
16522,11,2740,43316,339246
16523,2,7484,22605,227286
16524,1,9905,41712,278676
16525,7,3972,50731,58920
16526,6,8131,24922,183712
16527,3,8924,86118,76834
16528,1,4885,68874,80132
16529,1,118,66786,173997
16530,2,2762,86728,110712
16531,1,3885,75507,43214
16532,2,1728,32768,177702
16533,14,2340,40694,279612
16534,28,5628,41620,92626
16535,1,6406,67390,233907
16536,127,846,68861,280934
16537,1,3385,45868,251408
16538,12,9491,66003,328972
16539,4,2411,5678,181092
16540,1,3921,61324,90187
16541,3067,2916,80623,50597
16542,1,1370,52364,148725
16543,1,6592,81337,175225
16544,88,8988,7689,31656
16545,12,8560,34737,39041
16546,10,1250,56011,17906
16547,33,889,97534,33032
16548,1,1742,99123,71682
16549,1,5046,64371,80100
16550,1,7551,40821,269987
16551,29,4673,66369,299335
16552,51,3724,99859,338988
